transaction_date,ticker,type,amount,state,industry,party,name
11/28/2016,ORCL,Sale (Partial),"$15,000 ",RI,Computer Software: Prepackaged Software,Democrat,Sheldon Whitehouse
11/28/2016,DEO,Purchase,"$15,000 ",RI,Beverages (Production/Distribution),Democrat,Sheldon Whitehouse
11/23/2016,MDU,Sale (Full),"$250,000 ",ND,Consumer Electronics/Appliances,Republican,John Hoeven
11/25/2016,PFE,Purchase,"$100,000 ",ND,Major Pharmaceuticals,Republican,John Hoeven
11/23/2016,AMGN,Purchase,"$100,000 ",ND,Biotechnology: Biological Products (No Diagnostic Substances),Republican,John Hoeven
12/6/2016,N/A,N/A,,,,,Richard Blumenthal
12/1/2016,CERN,Purchase,"$100,000 ",OK,EDP Services,Republican,James M. Inhofe
11/15/2016,CTSH,Sale (Full),"$50,000 ",OK,EDP Services,Republican,James M. Inhofe
12/2/2016,DIS,Purchase,"$15,000 ",GA,Services-Misc. Amusement & Recreation,Republican,David Perdue
12/2/2016,BAC,Sale (Partial),"$15,000 ",GA,Major Banks,Republican,David Perdue
12/2/2016,VSM,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/1/2016,DIS,Purchase,"$15,000 ",GA,Services-Misc. Amusement & Recreation,Republican,David Perdue
11/29/2016,ENTG,Sale (Partial),"$15,000 ",GA,Plastic Products,Republican,David Perdue
11/28/2016,DIS,Purchase,"$15,000 ",GA,Services-Misc. Amusement & Recreation,Republican,David Perdue
11/25/2016,ENTG,Sale (Partial),"$15,000 ",GA,Plastic Products,Republican,David Perdue
11/23/2016,FOXA,Sale (Partial),"$15,000 ",GA,Broadcasting,Republican,David Perdue
11/18/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
11/18/2016,WMB,Purchase,"$50,000 ",GA,Natural Gas Distribution,Republican,David Perdue
11/18/2016,SE,Sale (Partial),"$50,000 ",GA,Other Consumer Services,Republican,David Perdue
11/18/2016,SLB,Purchase,"$50,000 ",GA,Oilfield Services/Equipment,Republican,David Perdue
11/18/2016,WMB,Purchase,"$50,000 ",GA,Natural Gas Distribution,Republican,David Perdue
11/18/2016,SE,Sale (Partial),"$50,000 ",GA,Other Consumer Services,Republican,David Perdue
11/18/2016,KHC,Purchase,"$15,000 ",GA,Packaged Foods,Republican,David Perdue
11/18/2016,EXR,Purchase,"$15,000 ",GA,Real Estate Investment Trusts,Republican,David Perdue
11/18/2016,EXR,Purchase,"$50,000 ",GA,Real Estate Investment Trusts,Republican,David Perdue
11/18/2016,DIS,Purchase,"$15,000 ",GA,Services-Misc. Amusement & Recreation,Republican,David Perdue
11/18/2016,DIS,Purchase,"$15,000 ",GA,Services-Misc. Amusement & Recreation,Republican,David Perdue
11/17/2016,BAC,Sale (Partial),"$15,000 ",GA,Major Banks,Republican,David Perdue
11/17/2016,BAC,Sale (Partial),"$15,000 ",GA,Major Banks,Republican,David Perdue
11/16/2016,BAC,Sale (Partial),"$15,000 ",GA,Major Banks,Republican,David Perdue
11/15/2016,DIS,Purchase,"$15,000 ",GA,Services-Misc. Amusement & Recreation,Republican,David Perdue
11/15/2016,DIS,Purchase,"$15,000 ",GA,Services-Misc. Amusement & Recreation,Republican,David Perdue
11/15/2016,VSM,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/15/2016,CAB,Sale (Full),"$50,000 ",GA,,Republican,David Perdue
11/11/2016,GEL,Sale (Partial),"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
11/11/2016,WMB,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
11/11/2016,DIS,Purchase,"$15,000 ",GA,Services-Misc. Amusement & Recreation,Republican,David Perdue
11/10/2016,WMB,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
11/10/2016,WMB,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
11/10/2016,WMB,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
11/10/2016,DIS,Purchase,"$50,000 ",GA,Services-Misc. Amusement & Recreation,Republican,David Perdue
11/10/2016,DIS,Purchase,"$15,000 ",GA,Services-Misc. Amusement & Recreation,Republican,David Perdue
11/9/2016,DPM,Sale (Partial),"$50,000 ",GA,,Republican,David Perdue
11/8/2016,BAX,Sale (Partial),"$15,000 ",GA,Medical/Dental Instruments,Republican,David Perdue
11/8/2016,WLK,Purchase,"$15,000 ",GA,Major Chemicals,Republican,David Perdue
11/8/2016,VSM,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/7/2016,SPY,Sale (Full),"$15,000 ",GA,,Republican,David Perdue
11/7/2016,SPY,Sale (Partial),"$100,000 ",GA,,Republican,David Perdue
11/7/2016,BAX,Sale (Partial),"$15,000 ",GA,Medical/Dental Instruments,Republican,David Perdue
11/7/2016,VIAB,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/7/2016,MOS,Purchase,"$250,000 ",GA,Agricultural Chemicals,Republican,David Perdue
11/7/2016,VSM,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/5/2016,N/A,N/A,,,,,Lamar Alexander
11/17/2016,RAI,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
11/14/2016,SCCO,Sale (Full),"$15,000 ",DE,Metal Mining,Democrat,Thomas R. Carper
11/8/2016,ASIX,Sale (Full),"$15,000 ",DE,Major Chemicals,Democrat,Thomas R. Carper
11/14/2016,NOC,Purchase,"$15,000 ",KS,Industrial Machinery/Components,Republican,Pat Roberts
11/14/2016,COST,Purchase,"$50,000 ",KS,Department/Specialty Retail Stores,Republican,Pat Roberts
11/15/2016,HDS,Sale (Full),"$15,000 ",KS,,Republican,Pat Roberts
11/22/2016,PFS,Sale (Partial),"$50,000 ",PA,Savings Institutions,Republican,Patrick J. Toomey
11/23/2016,EEM,Sale (Full),"$15,000 ",RI,,Democrat,Jack Reed
11/23/2016,TMO,Purchase,"$15,000 ",RI,Industrial Machinery/Components,Democrat,Jack Reed
11/23/2016,XSD,Purchase,"$15,000 ",RI,,Democrat,Jack Reed
11/23/2016,ISRG,Purchase,"$15,000 ",RI,Industrial Specialties,Democrat,Jack Reed
11/23/2016,WETF,Purchase,"$15,000 ",RI,,Democrat,Jack Reed
11/23/2016,VWO,Purchase,"$15,000 ",RI,,Democrat,Jack Reed
11/23/2016,FEYE,Sale (Full),"$15,000 ",RI,Computer peripheral equipment,Democrat,Jack Reed
11/23/2016,XSD,Purchase,"$15,000 ",RI,,Democrat,Jack Reed
11/23/2016,HACK,Purchase,"$15,000 ",RI,,Democrat,Jack Reed
11/23/2016,ISRG,Purchase,"$15,000 ",RI,Industrial Specialties,Democrat,Jack Reed
11/23/2016,WETF,Purchase,"$15,000 ",RI,,Democrat,Jack Reed
11/23/2016,TMO,Purchase,"$15,000 ",RI,Industrial Machinery/Components,Democrat,Jack Reed
11/22/2016,N/A,N/A,,,,,Mike Rounds
10/31/2016,CVX,Sale (Partial),"$15,000 ",LA,Integrated oil Companies,Republican,Bill Cassidy
10/31/2016,QCOM,Sale (Partial),"$15,000 ",LA,Radio And Television Broadcasting And Communications Equipment,Republican,Bill Cassidy
10/31/2016,PX,Sale (Full),"$15,000 ",LA,,Republican,Bill Cassidy
10/31/2016,NSC,Sale (Full),"$15,000 ",LA,Railroads,Republican,Bill Cassidy
10/31/2016,JNJ,Sale (Full),"$15,000 ",LA,Major Pharmaceuticals,Republican,Bill Cassidy
10/31/2016,EV,Sale (Full),"$15,000 ",LA,,Republican,Bill Cassidy
10/31/2016,VFC,Purchase,"$15,000 ",LA,Apparel,Republican,Bill Cassidy
10/31/2016,PPG,Purchase,"$15,000 ",LA,Paints/Coatings,Republican,Bill Cassidy
10/31/2016,LOW,Purchase,"$15,000 ",LA,RETAIL: Building Materials,Republican,Bill Cassidy
10/31/2016,GWW,Purchase,"$15,000 ",LA,Office Equipment/Supplies/Services,Republican,Bill Cassidy
10/31/2016,CVS,Purchase,"$15,000 ",LA,Medical/Nursing Services,Republican,Bill Cassidy
10/31/2016,AMGN,Purchase,"$15,000 ",LA,Biotechnology: Biological Products (No Diagnostic Substances),Republican,Bill Cassidy
11/18/2016,N/A,N/A,,,,,Richard Burr
11/17/2016,N/A,N/A,,,,,John Boozman
11/16/2016,N/A,N/A,,,,,Richard Burr
11/15/2016,N/A,N/A,,,,,Mark R. Warner
10/19/2016,TEVA,Sale (Full),"$15,000 ",ME,Major Pharmaceuticals,Independent,"Angus S. King, Jr."
10/19/2016,GE,Sale (Full),"$15,000 ",ME,Consumer Electronics/Appliances,Independent,"Angus S. King, Jr."
10/17/2016,CVS,Purchase,"$15,000 ",MI,Medical/Nursing Services,Democrat,Gary C. Peters
10/3/2016,ASIX,Exchange,"$15,000 ",RI,Major Chemicals,Democrat,Sheldon Whitehouse
10/3/2016,ASIX,Exchange,"$15,000 ",RI,Major Chemicals,Democrat,Sheldon Whitehouse
10/3/2016,ASIX,Exchange,"$15,000 ",RI,Major Chemicals,Democrat,Sheldon Whitehouse
10/26/2016,HSBC,Sale (Full),"$15,000 ",RI,Savings Institutions,Democrat,Sheldon Whitehouse
10/26/2016,HAS,Purchase,"$15,000 ",RI,Recreational Products/Toys,Democrat,Sheldon Whitehouse
10/26/2016,DIS,Purchase,"$15,000 ",RI,Services-Misc. Amusement & Recreation,Democrat,Sheldon Whitehouse
10/26/2016,BRK-B,Purchase,"$15,000 ",RI,,Democrat,Sheldon Whitehouse
10/26/2016,JPM,Purchase,"$15,000 ",RI,Major Banks,Democrat,Sheldon Whitehouse
10/26/2016,IBM,Purchase,"$15,000 ",RI,Computer Manufacturing,Democrat,Sheldon Whitehouse
10/26/2016,BRK-B,Purchase,"$15,000 ",RI,,Democrat,Sheldon Whitehouse
10/26/2016,MCK,Purchase,"$15,000 ",RI,Other Pharmaceuticals,Democrat,Sheldon Whitehouse
10/26/2016,MA,Purchase,"$15,000 ",RI,Business Services,Democrat,Sheldon Whitehouse
10/26/2016,CB,Purchase,"$15,000 ",RI,Property-Casualty Insurers,Democrat,Sheldon Whitehouse
10/26/2016,DEO,Purchase,"$15,000 ",RI,Beverages (Production/Distribution),Democrat,Sheldon Whitehouse
10/26/2016,WFC,Sale (Full),"$15,000 ",RI,Major Banks,Democrat,Sheldon Whitehouse
10/26/2016,HAS,Purchase,"$15,000 ",RI,Recreational Products/Toys,Democrat,Sheldon Whitehouse
10/26/2016,IBM,Purchase,"$15,000 ",RI,Computer Manufacturing,Democrat,Sheldon Whitehouse
10/27/2016,CAB,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
10/24/2016,GLW,Sale (Partial),"$15,000 ",GA,Telecommunications Equipment,Republican,David Perdue
10/24/2016,GLW,Sale (Partial),"$15,000 ",GA,Telecommunications Equipment,Republican,David Perdue
10/21/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
10/19/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
10/12/2016,CAB,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
10/12/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
10/12/2016,BAX,Sale (Partial),"$15,000 ",GA,Medical/Dental Instruments,Republican,David Perdue
10/11/2016,CAB,Sale (Partial),"$50,000 ",GA,,Republican,David Perdue
10/6/2016,CAB,Sale (Partial),"$50,000 ",GA,,Republican,David Perdue
10/5/2016,SPY,Purchase,"$100,000 ",GA,,Republican,David Perdue
10/5/2016,MOS,Sale (Full),"$100,000 ",GA,Agricultural Chemicals,Republican,David Perdue
10/5/2016,SPY,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/1/2016,N/A,N/A,,,,,Thomas R. Carper
10/28/2016,N/A,N/A,,,,,John Boozman
9/30/2016,DIS,Purchase,"$100,000 ",OK,Services-Misc. Amusement & Recreation,Republican,James M. Inhofe
9/13/2016,A,Sale (Full),"$100,000 ",OK,Biotechnology: Laboratory Analytical Instruments,Republican,James M. Inhofe
9/13/2016,AGN,Purchase,"$50,000 ",OK,,Republican,James M. Inhofe
10/12/2016,CSX,Sale (Full),"$100,000 ",OK,Railroads,Republican,James M. Inhofe
9/30/2016,VZ,Purchase,"$15,000 ",MI,Telecommunications Equipment,Democrat,Gary C. Peters
9/13/2016,PEY,Sale (Partial),"$50,000 ",PA,,Republican,Patrick J. Toomey
9/20/2016,BUNT,Purchase,"$15,000 ",PA,,Republican,Patrick J. Toomey
10/6/2016,IYT,Purchase,"$15,000 ",RI,,Democrat,Jack Reed
10/17/2016,N/A,N/A,,,,,Mike Rounds
10/14/2016,N/A,N/A,,,,,Mark R. Warner
9/8/2016,SYK,Purchase,"$100,000 ",ME,Medical/Dental Instruments,Republican,Susan M. Collins
9/23/2016,WFC,Sale (Full),"$50,000 ",ME,Major Banks,Republican,Susan M. Collins
9/23/2016,USB,Purchase,"$50,000 ",ME,Major Banks,Republican,Susan M. Collins
9/6/2016,GILD,Sale (Partial),"$15,000 ",RI,Biotechnology: Biological Products (No Diagnostic Substances),Democrat,Sheldon Whitehouse
9/26/2016,MAR,Exchange,"$15,000 ",RI,Hotels/Resorts,Democrat,Sheldon Whitehouse
9/28/2016,FB,Purchase,"$15,000 ",RI,"Computer Software: Programming, Data Processing",Democrat,Sheldon Whitehouse
9/6/2016,NFLX,Sale (Full),"$50,000 ",RI,Consumer Electronics/Video Chains,Democrat,Sheldon Whitehouse
9/6/2016,NSRGY,Sale (Partial),"$50,000 ",RI,,Democrat,Sheldon Whitehouse
9/22/2016,WEC,Sale (Full),"$15,000 ",RI,Power Generation,Democrat,Sheldon Whitehouse
9/22/2016,DIS,Purchase,"$15,000 ",RI,Services-Misc. Amusement & Recreation,Democrat,Sheldon Whitehouse
9/22/2016,SO,Sale (Full),"$15,000 ",RI,Electric Utilities: Central,Democrat,Sheldon Whitehouse
9/28/2016,EL,Purchase,"$15,000 ",RI,Package Goods/Cosmetics,Democrat,Sheldon Whitehouse
9/28/2016,MCK,Purchase,"$15,000 ",RI,Other Pharmaceuticals,Democrat,Sheldon Whitehouse
9/28/2016,VOD,Sale (Full),"$15,000 ",RI,Telecommunications Equipment,Democrat,Sheldon Whitehouse
9/28/2016,BA,Purchase,"$15,000 ",RI,Aerospace,Democrat,Sheldon Whitehouse
9/28/2016,AXP,Sale (Partial),"$50,000 ",RI,Finance: Consumer Services,Democrat,Sheldon Whitehouse
9/28/2016,WM,Purchase,"$15,000 ",RI,Environmental Services,Democrat,Sheldon Whitehouse
9/6/2016,GILD,Sale (Partial),"$15,000 ",RI,Biotechnology: Biological Products (No Diagnostic Substances),Democrat,Sheldon Whitehouse
9/6/2016,REGN,Purchase,"$15,000 ",RI,Major Pharmaceuticals,Democrat,Sheldon Whitehouse
9/22/2016,TMO,Purchase,"$15,000 ",RI,Industrial Machinery/Components,Democrat,Jack Reed
9/22/2016,DHR,Purchase,"$15,000 ",RI,Industrial Machinery/Components,Democrat,Jack Reed
9/22/2016,TMO,Purchase,"$15,000 ",RI,Industrial Machinery/Components,Democrat,Jack Reed
9/22/2016,DHR,Purchase,"$15,000 ",RI,Industrial Machinery/Components,Democrat,Jack Reed
9/26/2016,MDT,Sale (Full),"$15,000 ",DE,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Democrat,Thomas R. Carper
9/23/2016,PG,Sale (Partial),"$15,000 ",GA,Package Goods/Cosmetics,Republican,David Perdue
9/28/2016,WLK,Purchase,"$15,000 ",GA,Major Chemicals,Republican,David Perdue
9/27/2016,PG,Sale (Partial),"$50,000 ",GA,Package Goods/Cosmetics,Republican,David Perdue
9/21/2016,EPD,Sale (Partial),"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
9/21/2016,ENB,Purchase,"$50,000 ",GA,Natural Gas Distribution,Republican,David Perdue
9/21/2016,ENB,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
9/15/2016,ETP,Sale (Partial),"$50,000 ",GA,,Republican,David Perdue
9/13/2016,GEL,Sale (Partial),"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
9/13/2016,GEL,Sale (Partial),"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
9/13/2016,GEL,Sale (Partial),"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
9/13/2016,PAA,Purchase,"$50,000 ",GA,Natural Gas Distribution,Republican,David Perdue
9/13/2016,WPZ,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
9/12/2016,SBUX,Purchase,"$15,000 ",GA,Restaurants,Republican,David Perdue
9/12/2016,SE,Sale (Partial),"$50,000 ",GA,Other Consumer Services,Republican,David Perdue
9/7/2016,WFM,Purchase,"$15,000 ",GA,,Republican,David Perdue
9/6/2016,DISCA,Purchase,"$15,000 ",GA,Television Services,Republican,David Perdue
9/6/2016,USG,Purchase,"$15,000 ",GA,,Republican,David Perdue
9/1/2016,WPX,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
9/1/2016,USG,Purchase,"$15,000 ",GA,,Republican,David Perdue
9/27/2016,N/A,N/A,,,,,Lamar Alexander
9/12/2016,TMO,Purchase,"$15,000 ",RI,Industrial Machinery/Components,Democrat,Jack Reed
9/12/2016,IYT,Purchase,"$15,000 ",RI,,Democrat,Jack Reed
9/12/2016,DHR,Purchase,"$15,000 ",RI,Industrial Machinery/Components,Democrat,Jack Reed
9/12/2016,TMO,Purchase,"$15,000 ",RI,Industrial Machinery/Components,Democrat,Jack Reed
9/12/2016,DHR,Purchase,"$15,000 ",RI,Industrial Machinery/Components,Democrat,Jack Reed
9/2/2016,IYT,Purchase,"$15,000 ",RI,,Democrat,Jack Reed
9/13/2016,N/A,N/A,,,,,Gary C. Peters
9/15/2016,AGN,Purchase,"$50,000 ",OK,,Republican,James M. Inhofe
8/12/2016,PRGO,Sale (Full),"$100,000 ",OK,Major Pharmaceuticals,Republican,James M. Inhofe
8/1/2016,TMK,Purchase,"$50,000 ",ME,,Republican,Susan M. Collins
8/1/2016,RHT,Purchase,"$50,000 ",ME,,Republican,Susan M. Collins
9/6/2016,NFLX,Sale (Partial),"$50,000 ",RI,Consumer Electronics/Video Chains,Democrat,Sheldon Whitehouse
9/6/2016,NSRGY,Sale (Partial),"$50,000 ",RI,,Democrat,Sheldon Whitehouse
8/18/2016,PSA,Purchase,"$15,000 ",RI,Real Estate Investment Trusts,Democrat,Sheldon Whitehouse
8/18/2016,MET,Purchase,"$15,000 ",RI,Life Insurance,Democrat,Sheldon Whitehouse
8/15/2016,CAT,Sale (Full),"$50,000 ",RI,Construction/Ag Equipment/Trucks,Democrat,Sheldon Whitehouse
8/18/2016,GE,Sale (Partial),"$15,000 ",RI,Consumer Electronics/Appliances,Democrat,Sheldon Whitehouse
8/18/2016,TJX,Sale (Partial),"$15,000 ",RI,Clothing/Shoe/Accessory Stores,Democrat,Sheldon Whitehouse
8/18/2016,SBUX,Purchase,"$15,000 ",RI,Restaurants,Democrat,Sheldon Whitehouse
9/6/2016,GILD,Sale (Partial),"$15,000 ",RI,Biotechnology: Biological Products (No Diagnostic Substances),Democrat,Sheldon Whitehouse
8/18/2016,BMY,Sale (Full),"$15,000 ",RI,Major Pharmaceuticals,Democrat,Sheldon Whitehouse
9/6/2016,REGN,Purchase,"$15,000 ",RI,Major Pharmaceuticals,Democrat,Sheldon Whitehouse
9/6/2016,GILD,Sale (Partial),"$15,000 ",RI,Biotechnology: Biological Products (No Diagnostic Substances),Democrat,Sheldon Whitehouse
8/18/2016,RYAAY,Sale (Full),"$50,000 ",RI,Air Freight/Delivery Services,Democrat,Sheldon Whitehouse
8/8/2016,UA,Sale (Full),"$15,000 ",RI,Apparel,Democrat,Sheldon Whitehouse
8/5/2016,FB,Purchase,"$15,000 ",RI,"Computer Software: Programming, Data Processing",Democrat,Sheldon Whitehouse
9/7/2016,N/A,N/A,,,,,Richard Blumenthal
8/3/2016,CVX,Sale (Partial),"$50,000 ",PA,Integrated oil Companies,Republican,Patrick J. Toomey
9/1/2016,N/A,N/A,,,,,Thomas R. Carper
8/30/2016,BAX,Sale (Partial),"$15,000 ",GA,Medical/Dental Instruments,Republican,David Perdue
8/26/2016,BAX,Sale (Partial),"$15,000 ",GA,Medical/Dental Instruments,Republican,David Perdue
8/25/2016,BAX,Sale (Partial),"$15,000 ",GA,Medical/Dental Instruments,Republican,David Perdue
8/23/2016,HYH,Sale (Full),"$15,000 ",GA,,Republican,David Perdue
8/22/2016,HYH,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
8/16/2016,FE,Sale (Full),"$15,000 ",GA,Electric Utilities: Central,Republican,David Perdue
8/16/2016,EXR,Purchase,"$50,000 ",GA,Real Estate Investment Trusts,Republican,David Perdue
8/16/2016,EXR,Purchase,"$50,000 ",GA,Real Estate Investment Trusts,Republican,David Perdue
8/15/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
8/11/2016,WPZ,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
8/11/2016,BMY,Purchase,"$15,000 ",GA,Major Pharmaceuticals,Republican,David Perdue
8/10/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
8/9/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
8/8/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
8/5/2016,FEYE,Purchase,"$50,000 ",GA,Computer peripheral equipment,Republican,David Perdue
8/4/2016,FOXA,Purchase,"$50,000 ",GA,Broadcasting,Republican,David Perdue
8/23/2016,TJX,Purchase,"$100,000 ",ND,Clothing/Shoe/Accessory Stores,Republican,John Hoeven
8/19/2016,RL,Sale (Full),"$250,000 ",ND,Apparel,Republican,John Hoeven
8/22/2016,JCI,Sale (Full),"$250,000 ",ND,Other Consumer Services,Republican,John Hoeven
8/22/2016,HAS,Purchase,"$100,000 ",ND,Recreational Products/Toys,Republican,John Hoeven
8/22/2016,BMY,Purchase,"$100,000 ",ND,Major Pharmaceuticals,Republican,John Hoeven
8/22/2016,MCD,Purchase,"$100,000 ",ND,Restaurants,Republican,John Hoeven
8/29/2016,N/A,N/A,,,,,Gary C. Peters
8/22/2016,N/A,N/A,,,,,John Boozman
7/26/2016,C,Sale (Full),"$15,000 ",RI,Major Banks,Democrat,Sheldon Whitehouse
7/26/2016,DHR,Purchase,"$15,000 ",RI,Industrial Machinery/Components,Democrat,Sheldon Whitehouse
7/29/2016,FB,Purchase,"$15,000 ",RI,"Computer Software: Programming, Data Processing",Democrat,Sheldon Whitehouse
7/7/2016,WM,Purchase,"$15,000 ",RI,Environmental Services,Democrat,Sheldon Whitehouse
7/7/2016,WM,Purchase,"$15,000 ",RI,Environmental Services,Democrat,Sheldon Whitehouse
7/7/2016,ESRX,Sale (Full),"$15,000 ",RI,,Democrat,Sheldon Whitehouse
7/7/2016,HAS,Purchase,"$15,000 ",RI,Recreational Products/Toys,Democrat,Sheldon Whitehouse
7/21/2016,GILD,Purchase,"$15,000 ",RI,Biotechnology: Biological Products (No Diagnostic Substances),Democrat,Sheldon Whitehouse
7/7/2016,WM,Purchase,"$15,000 ",RI,Environmental Services,Democrat,Sheldon Whitehouse
7/29/2016,FB,Purchase,"$15,000 ",RI,"Computer Software: Programming, Data Processing",Democrat,Sheldon Whitehouse
7/7/2016,ESRX,Sale (Full),"$50,000 ",RI,,Democrat,Sheldon Whitehouse
7/7/2016,HAS,Purchase,"$15,000 ",RI,Recreational Products/Toys,Democrat,Sheldon Whitehouse
7/21/2016,GILD,Purchase,"$15,000 ",RI,Biotechnology: Biological Products (No Diagnostic Substances),Democrat,Sheldon Whitehouse
7/26/2016,AAPL,Sale (Partial),"$15,000 ",RI,Computer Manufacturing,Democrat,Sheldon Whitehouse
7/14/2016,EMC,Sale (Full),"$15,000 ",ME,,Independent,"Angus S. King, Jr."
8/15/2016,N/A,N/A,,,,,Mark R. Warner
8/12/2016,N/A,N/A,,,,,Richard Blumenthal
8/12/2016,N/A,N/A,,,,,Richard Burr
8/12/2016,N/A,N/A,,,,,Richard Burr
8/12/2016,N/A,N/A,,,,,Mark R. Warner
8/11/2016,N/A,N/A,,,,,John Boozman
8/11/2016,N/A,N/A,,,,,John Boozman
7/12/2016,BBU,Sale (Full),"$15,000 ",OK,,Republican,James M. Inhofe
8/8/2016,ESRX,Sale (Full),"$100,000 ",OK,,Republican,James M. Inhofe
8/8/2016,C,Purchase,"$100,000 ",OK,Major Banks,Republican,James M. Inhofe
8/8/2016,BMY,Purchase,"$50,000 ",OK,Major Pharmaceuticals,Republican,James M. Inhofe
12/3/2014,KMI,Exchange,"$50,000 ",VA,Natural Gas Distribution,Democrat,Tim Kaine
7/12/2016,FTV,Sale (Full),"$15,000 ",ME,,Republican,Susan M. Collins
7/14/2016,HSY,Sale (Full),"$50,000 ",ME,Specialty Foods,Republican,Susan M. Collins
8/4/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
8/3/2016,HYH,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
8/1/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
8/1/2016,WFM,Purchase,"$15,000 ",GA,,Republican,David Perdue
7/29/2016,HYH,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
7/29/2016,WLK,Purchase,"$15,000 ",GA,Major Chemicals,Republican,David Perdue
7/27/2016,ENTG,Sale (Partial),"$15,000 ",GA,Plastic Products,Republican,David Perdue
7/27/2016,ENTG,Sale (Partial),"$15,000 ",GA,Plastic Products,Republican,David Perdue
7/26/2016,WLK,Purchase,"$15,000 ",GA,Major Chemicals,Republican,David Perdue
7/25/2016,HYH,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
7/22/2016,HYH,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
7/21/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
7/21/2016,GM,Purchase,"$15,000 ",GA,Auto Manufacturing,Republican,David Perdue
7/21/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
7/19/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
7/18/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
7/18/2016,WLK,Purchase,"$15,000 ",GA,Major Chemicals,Republican,David Perdue
7/15/2016,PAA,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
7/15/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
7/15/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
7/15/2016,AM,Sale (Partial),"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
7/14/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
7/14/2016,HYH,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
7/13/2016,AXLL,Sale (Full),"$15,000 ",GA,,Republican,David Perdue
7/13/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
7/13/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
7/12/2016,DISCA,Purchase,"$15,000 ",GA,Television Services,Republican,David Perdue
7/12/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
7/11/2016,HYH,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
7/21/2016,BLK,Sale (Partial),"$15,000 ",OK,Investment Bankers/Brokers/Service,Republican,James M. Inhofe
7/21/2016,BIIB,Sale (Full),"$100,000 ",OK,Biotechnology: Biological Products (No Diagnostic Substances),Republican,James M. Inhofe
