state,senator,,zip
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
AK,Dan Sullivan,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
WV,Shelley Moore Capito,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
MS,Roger F. Wicker,,
MS,Roger F. Wicker,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
MN,Tina Smith,,
MN,Tina Smith,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
AK,Dan Sullivan,,
AK,Dan Sullivan,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
OK,James M. Inhofe,,
NV,Jacky Rosen,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
KY,Mitch Mcconnell,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
ND,John Hoeven,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,Kelly Loeffler,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
WV,Shelley Moore Capito,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
GA,David Perdue,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
PA,Patrick J. Toomey,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
RI,Sheldon Whitehouse,,
MO,Roy Blunt,,
MO,Roy Blunt,,
MI,Gary C. Peters,,
LA,John Kennedy,,
ND,John Hoeven,,
ND,John Hoeven,,
KY,Mitch Mcconnell,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
TX,Ted Cruz,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
WV,Shelley Moore Capito,,
AK,Dan Sullivan,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
